devicename,deviceid,hourly_interval,Soil - EC,Soil - Moisture,Soil - Nitrogen,Soil - PH,Soil - Phosphorus,Soil - Potassium,Soil - Temperature,feed
NDS004,7,2024-07-22 11:10:00,17.473684210526315,10.536842105263156,0.0,6.9,0.0,0.0,29.805263157894736,
NDS004,7,2024-07-22 11:20:00,17.75,10.125,0.0,6.915000000000001,0.0,0.0,29.805,
NDS004,7,2024-07-22 11:30:00,17.63157894736842,11.031578947368422,0.0,6.989473684210527,0.0,0.0,29.8,
NDS004,7,2024-07-22 11:40:00,17.9,11.245,0.0,6.99,0.0,0.0,29.8,
NDS004,7,2024-07-22 11:50:00,17.894736842105264,11.026315789473683,0.0,6.9105263157894745,0.0,0.0,29.8,
NDS004,7,2024-07-22 12:00:00,17.95,10.425,0.0,6.94,0.0,0.0,29.8,
NDS004,7,2024-07-22 12:10:00,18.0,10.43157894736842,0.0,6.9,0.0,0.0,29.8,
NDS004,7,2024-07-22 12:20:00,18.0,10.715789473684213,0.0,6.9,0.0,0.0,29.8,
NDS004,7,2024-07-22 12:30:00,18.0,10.54,0.0,6.9,0.0,0.0,29.8,
NDS004,7,2024-07-22 12:40:00,18.0,10.857894736842104,0.0,6.9,0.0,0.0,29.789473684210527,
NDS004,7,2024-07-22 12:50:00,18.0,11.02,0.0,6.9,0.0,0.0,29.79,
NDS004,7,2024-07-22 13:00:00,18.0,10.863157894736842,0.0,6.847368421052631,0.0,0.0,29.76315789473684,
NDS004,7,2024-07-22 13:10:00,18.0,10.96,0.0,6.82,0.0,0.0,29.71,
NDS004,7,2024-07-22 13:20:00,18.0,10.33684210526316,0.0,6.805263157894737,0.0,0.0,29.70526315789473,
NDS004,7,2024-07-22 13:30:00,18.0,11.735,0.0,6.865,0.0,0.0,29.7,
NDS004,7,2024-07-22 13:40:00,18.0,10.789473684210526,0.0,6.821052631578947,0.0,0.0,29.7,
NDS004,7,2024-07-22 13:50:00,18.0,11.24,0.0,6.855,0.0,0.0,29.7,
NDS004,7,2024-07-22 14:00:00,18.0,11.305263157894736,0.0,6.863157894736842,0.0,0.0,29.68947368421053,
NDS004,7,2024-07-22 14:10:00,18.0,10.636842105263158,0.0,6.8,0.0,0.0,29.657894736842103,
NDS004,7,2024-07-22 14:20:00,18.0,11.09,0.0,6.8,0.0,0.0,29.615,
NDS004,7,2024-07-22 14:30:00,18.0,11.0,0.0,6.878947368421054,0.0,0.0,29.605263157894736,
NDS004,7,2024-07-22 14:40:00,18.0,11.01,0.0,6.8,0.0,0.0,29.6,
NDS004,7,2024-07-22 14:50:00,18.0,10.594736842105265,0.0,6.8,0.0,0.0,29.6,
NDS004,7,2024-07-22 15:00:00,18.0,10.84,0.0,6.8,0.0,0.0,29.585,
NDS004,7,2024-07-22 15:10:00,18.0,11.168421052631578,0.0,6.8,0.0,0.0,29.55263157894737,
NDS004,7,2024-07-22 15:20:00,18.0,11.36,0.0,6.815,0.0,0.0,29.515,
NDS004,7,2024-07-22 15:30:00,18.0,10.363157894736842,0.0,6.873684210526315,0.0,0.0,29.5,
NDS004,7,2024-07-22 15:40:00,18.0,11.125,0.0,6.9,0.0,0.0,29.5,
NDS004,7,2024-07-22 15:50:00,18.0,11.236842105263158,0.0,6.9,0.0,0.0,29.5,
NDS004,7,2024-07-22 16:00:00,18.0,10.895,0.0,6.9,0.0,0.0,29.5,
NDS004,7,2024-07-22 16:10:00,18.0,11.4,0.0,6.9,0.0,0.0,29.49473684210526,
NDS004,7,2024-07-22 16:20:00,18.0,11.135,0.0,6.9,0.0,0.0,29.49,
NDS004,7,2024-07-22 16:30:00,24.57894736842105,12.657894736842104,0.0,6.968421052631579,0.0,0.0,29.42105263157895,
NDS004,7,2024-07-22 16:40:00,27.5,12.775,0.0,6.995,0.0,0.0,29.41,
NDS004,7,2024-07-22 16:50:00,28.0,13.078947368421051,0.0,6.984210526315789,0.0,0.0,29.4,
NDS004,7,2024-07-22 17:00:00,27.526315789473685,13.452631578947368,0.0,6.9,0.0,0.0,29.37894736842105,
NDS004,7,2024-07-22 17:10:00,27.05,12.94,0.0,6.9,0.0,0.0,29.355,
NDS004,7,2024-07-22 17:20:00,27.31578947368421,12.789473684210526,0.0,6.9,0.0,0.0,29.310526315789478,
NDS004,7,2024-07-22 17:30:00,27.45,12.81,0.0,6.915000000000001,0.0,0.0,29.295,
NDS004,7,2024-07-22 17:40:00,28.0,13.463157894736844,0.0,6.9,0.0,0.0,29.3,
NDS004,7,2024-07-22 17:50:00,28.0,13.465,0.0,6.904999999999999,0.0,0.0,29.275,
NDS004,7,2024-07-22 18:00:00,28.0,13.305263157894736,0.0,6.942105263157895,0.0,0.0,29.27368421052632,
NDS004,7,2024-07-22 18:10:00,28.0,13.015,0.0,6.984999999999999,0.0,0.0,29.21,
NDS004,7,2024-07-22 18:20:00,27.894736842105264,13.142105263157896,0.0,7.0,0.0,0.0,29.210526315789476,
NDS004,7,2024-07-22 18:30:00,28.05,13.330000000000002,0.0,7.0,0.0,0.0,29.2,
NDS004,7,2024-07-22 18:40:00,28.36842105263158,12.84736842105263,0.0,7.0,0.0,0.0,29.2,
NDS004,7,2024-07-22 18:50:00,28.7,12.67,0.0,7.0,0.0,0.0,29.2,
NDS004,7,2024-07-22 19:00:00,28.84210526315789,13.357894736842104,0.0,7.0,0.0,0.0,29.2,
NDS004,7,2024-07-22 19:10:00,28.75,13.21,0.0,7.0,0.0,0.0,29.19,
NDS004,7,2024-07-22 19:20:00,27.84210526315789,13.021052631578948,0.0,7.0736842105263165,0.0,0.0,29.18421052631579,
NDS004,7,2024-07-22 19:30:00,27.95,12.415,0.0,7.1,0.0,0.0,29.155,
NDS004,7,2024-07-22 19:40:00,28.157894736842103,12.56842105263158,0.0,7.1000000000000005,0.0,0.0,29.13157894736842,
NDS004,7,2024-07-22 19:50:00,28.25,13.215,0.0,7.1,0.0,0.0,29.1,
NDS004,7,2024-07-22 20:00:00,28.210526315789476,12.621052631578948,0.0,7.1000000000000005,0.0,0.0,29.1,
NDS004,7,2024-07-22 20:10:00,28.1,13.55,0.0,7.135,0.0,0.0,29.1,
NDS004,7,2024-07-22 20:20:00,28.0,13.289473684210526,0.0,7.2,0.0,0.0,29.08421052631579,
NDS004,7,2024-07-22 20:30:00,27.55,12.19,0.0,7.2,0.0,0.0,29.07,
NDS004,7,2024-07-22 20:40:00,26.894736842105264,12.557894736842105,0.0,7.2,0.0,0.0,29.026315789473685,
NDS004,7,2024-07-22 20:50:00,26.0,12.455,0.0,7.2,0.0,0.0,29.0,
NDS004,7,2024-07-22 21:00:00,26.0,13.478947368421052,0.0,7.2,0.0,0.0,29.0,
NDS004,7,2024-07-22 21:10:00,26.0,12.58,0.0,7.2,0.0,0.0,28.995,
NDS004,7,2024-07-22 21:20:00,26.31578947368421,13.605263157894736,0.0,7.2,0.0,0.0,28.968421052631577,
NDS004,7,2024-07-22 21:30:00,26.95,12.42,0.0,7.2,0.0,0.0,28.92,
NDS004,7,2024-07-22 21:40:00,24.42105263157895,12.331578947368422,0.0,7.2,0.0,0.0,28.905263157894733,
NDS004,7,2024-07-22 21:50:00,18.95,10.54,0.0,7.24,0.0,0.0,28.9,
NDS004,7,2024-07-22 22:00:00,18.94736842105263,11.257894736842106,0.0,7.3,0.0,0.0,28.9,
NDS004,7,2024-07-22 22:10:00,19.0,11.095,0.0,7.3,0.0,0.0,28.9,
NDS004,7,2024-07-22 22:20:00,19.0,10.8,0.0,7.3,0.0,0.0,28.9,
NDS004,7,2024-07-22 22:30:00,19.0,10.38,0.0,7.3,0.0,0.0,28.9,
NDS004,7,2024-07-22 22:40:00,19.0,11.194736842105264,0.0,7.3,0.0,0.0,28.884210526315787,
NDS004,7,2024-07-22 22:50:00,19.0,10.68,0.0,7.3,0.0,0.0,28.84,
NDS004,7,2024-07-22 23:00:00,19.0,11.036842105263156,0.0,7.3,0.0,0.0,28.805263157894736,
NDS004,7,2024-07-22 23:10:00,19.0,10.27,0.0,7.3,0.0,0.0,28.8,
NDS004,7,2024-07-22 23:20:00,19.0,11.36842105263158,0.0,7.3,0.0,0.0,28.8,
NDS004,7,2024-07-22 23:30:00,19.0,11.135,0.0,7.3,0.0,0.0,28.8,
NDS004,7,2024-07-22 23:40:00,19.0,10.852631578947369,0.0,7.3,0.0,0.0,28.8,
NDS004,7,2024-07-22 23:50:00,19.0,11.13,0.0,7.33,0.0,0.0,28.785000000000004,
NDS004,7,2024-07-23 00:00:00,19.0,11.110526315789471,0.0,7.315789473684211,0.0,0.0,28.77368421052632,
NDS004,7,2024-07-23 00:10:00,19.0,10.83,0.0,7.3,0.0,0.0,28.74,
NDS004,7,2024-07-23 00:20:00,19.0,10.8,0.0,7.3,0.0,0.0,28.70526315789473,
NDS004,7,2024-07-23 00:30:00,19.0,11.085,0.0,7.3,0.0,0.0,28.7,
NDS004,7,2024-07-23 00:40:00,19.0,11.26842105263158,0.0,7.3,0.0,0.0,28.7,
NDS004,7,2024-07-23 00:50:00,19.0,11.378947368421052,0.0,7.3,0.0,0.0,28.7,
NDS004,7,2024-07-23 01:00:00,19.0,10.875,0.0,7.3,0.0,0.0,28.7,
NDS004,7,2024-07-23 01:10:00,19.0,10.547368421052632,0.0,7.3,0.0,0.0,28.7,
NDS004,7,2024-07-23 01:20:00,19.0,10.835,0.0,7.3,0.0,0.0,28.7,
NDS004,7,2024-07-23 01:30:00,19.0,11.021052631578948,0.0,7.3,0.0,0.0,28.7,
NDS004,7,2024-07-23 01:40:00,19.0,11.16,0.0,7.3,0.0,0.0,28.7,
NDS004,7,2024-07-23 01:50:00,19.0,10.378947368421052,0.0,7.3,0.0,0.0,28.7,
NDS004,7,2024-07-23 02:00:00,19.0,10.55,0.0,7.3,0.0,0.0,28.705,
NDS004,7,2024-07-23 02:10:00,19.0,10.763157894736842,0.0,7.3,0.0,0.0,28.71578947368421,
NDS004,7,2024-07-23 02:20:00,19.0,10.58,0.0,7.3,0.0,0.0,28.735000000000003,
NDS004,7,2024-07-23 02:30:00,19.0,10.363157894736842,0.0,7.3,0.0,0.0,28.78421052631579,
NDS004,7,2024-07-23 02:40:00,19.0,10.62,0.0,7.3,0.0,0.0,28.8,
NDS004,7,2024-07-23 02:50:00,19.0,11.010526315789471,0.0,7.3,0.0,0.0,28.81578947368421,
NDS004,7,2024-07-23 03:00:00,19.0,10.67,0.0,7.3,0.0,0.0,28.89,
NDS004,7,2024-07-23 03:10:00,19.0,10.963157894736844,0.0,7.3,0.0,0.0,28.9,
NDS004,7,2024-07-23 03:20:00,19.0,11.15,0.0,7.3,0.0,0.0,28.934999999999995,
NDS004,7,2024-07-23 03:30:00,19.0,10.452631578947368,0.0,7.3,0.0,0.0,29.0,
NDS004,7,2024-07-23 03:40:00,19.05263157894737,11.542105263157897,0.0,7.3,0.0,0.0,29.06842105263158,
NDS004,7,2024-07-23 03:50:00,19.05,10.785,0.0,7.3,0.0,0.0,29.1,
NDS004,7,2024-07-23 04:00:00,19.36842105263158,10.452631578947368,0.0,7.3,0.0,0.0,29.178947368421053,
NDS004,7,2024-07-23 04:10:00,19.15,10.795,0.0,7.3,0.0,0.0,29.2,
NDS004,7,2024-07-23 04:20:00,19.31578947368421,10.673684210526316,0.0,7.3,0.0,0.0,29.28421052631579,
NDS004,7,2024-07-23 04:30:00,19.5,10.855,0.0,7.3,0.0,0.0,29.33,
NDS004,7,2024-07-23 04:40:00,19.68421052631579,10.93157894736842,0.0,7.3,0.0,0.0,29.4,
NDS004,7,2024-07-23 04:50:00,19.9,10.805,0.0,7.3,0.0,0.0,29.465,
NDS004,7,2024-07-23 05:00:00,19.94736842105263,10.921052631578949,0.0,7.3,0.0,0.0,29.5,
NDS004,7,2024-07-23 05:10:00,19.95,10.915,0.0,7.3,0.0,0.0,29.535000000000004,
NDS004,7,2024-07-23 05:20:00,20.0,11.215789473684213,0.0,7.3,0.0,0.0,29.6,
NDS004,7,2024-07-23 05:30:00,20.0,11.621052631578948,0.0,7.3,0.0,0.0,29.673684210526314,
NDS004,7,2024-07-23 05:40:00,20.0,11.19,0.0,7.305,0.0,0.0,29.705,
NDS004,7,2024-07-23 05:50:00,20.0,10.86842105263158,0.0,7.3,0.0,0.0,29.794736842105262,
NDS004,7,2024-07-23 06:00:00,20.0,10.65,0.0,7.354999999999999,0.0,0.0,29.8,
NDS004,7,2024-07-23 06:10:00,20.0,11.536842105263156,0.0,7.378947368421054,0.0,0.0,29.86315789473684,
NDS004,7,2024-07-23 06:20:00,20.0,11.185,0.0,7.4,0.0,0.0,29.9,
NDS004,7,2024-07-23 06:30:00,20.0,10.894736842105264,0.0,7.363157894736842,0.0,0.0,29.94210526315789,
NDS004,7,2024-07-23 06:40:00,20.0,10.79,0.0,7.4,0.0,0.0,30.0,
NDS004,7,2024-07-23 06:50:00,20.0,10.773684210526316,0.0,7.399999999999999,0.0,0.0,30.042105263157893,
NDS004,7,2024-07-23 07:00:00,20.0,11.245,0.0,7.4,0.0,0.0,30.1,
NDS004,7,2024-07-23 07:10:00,20.0,11.06315789473684,0.0,7.399999999999999,0.0,0.0,30.105263157894736,
NDS004,7,2024-07-23 07:20:00,20.0,10.84736842105263,0.0,7.399999999999999,0.0,0.0,30.152631578947368,
NDS004,7,2024-07-23 07:30:00,20.2,11.77,0.0,7.4,0.0,0.0,30.185,
NDS004,7,2024-07-23 07:40:00,20.6,11.31,0.0,7.4,0.0,0.0,30.2,
NDS004,7,2024-07-23 08:00:00,174.15384615384616,24.53076923076923,137.30769230769232,5.546153846153846,185.46153846153845,219.0,31.53076923076923,
NDS004,7,2024-07-23 08:10:00,115.47368421052632,24.610526315789475,80.52631578947368,5.4789473684210535,100.36842105263158,95.94736842105264,36.63684210526316,
NDS004,7,2024-07-23 08:20:00,148.75,24.33,0.0,5.2700000000000005,28.75,20.75,30.0,
NDS004,7,2024-07-23 08:30:00,148.3684210526316,23.810526315789478,0.0,5.131578947368421,28.36842105263158,20.36842105263158,30.00526315789474,
NDS004,7,2024-07-23 08:40:00,149.0,23.7,0.0,5.01,29.0,21.0,30.025,
NDS004,7,2024-07-23 08:50:00,148.3684210526316,23.678947368421053,0.0,4.931578947368421,28.36842105263158,20.36842105263158,30.094736842105267,
NDS004,7,2024-07-23 09:00:00,147.89473684210526,23.42105263157895,0.0,4.873684210526316,28.0,20.0,30.1,
NDS004,7,2024-07-23 09:10:00,147.45,23.295,0.0,4.8,28.0,20.0,30.1,
NDS004,7,2024-07-23 09:20:00,147.0,23.13684210526316,0.0,4.8,28.0,20.0,30.1,
NDS004,7,2024-07-23 09:30:00,146.45,23.235,0.0,4.8,27.45,19.45,30.105,
NDS004,7,2024-07-23 09:40:00,146.05263157894737,22.88421052631579,0.0,4.878947368421053,27.05263157894737,19.05263157894737,30.142105263157895,
NDS004,7,2024-07-23 09:50:00,146.6,22.935,0.0,4.9,27.6,19.6,30.160000000000004,
NDS004,7,2024-07-23 10:00:00,146.21052631578948,22.70526315789473,0.0,4.9,27.26315789473684,19.26315789473684,30.194736842105264,
NDS004,7,2024-07-23 10:10:00,145.42105263157896,22.968421052631577,0.0,4.9,27.0,19.0,30.194736842105264,
NDS004,7,2024-07-23 10:20:00,141.1,22.745,0.0,4.94,25.05,17.05,30.2,
NDS004,7,2024-07-23 10:30:00,140.8421052631579,22.87894736842105,0.0,5.0,24.84210526315789,16.842105263157894,30.2,
NDS004,7,2024-07-23 10:40:00,140.4,22.57,0.0,5.065,24.4,16.4,30.2,
NDS004,7,2024-07-23 10:50:00,140.0,22.55263157894737,0.0,5.047368421052632,24.0,16.0,30.2,
NDS004,7,2024-07-23 11:00:00,140.0,22.76,0.0,5.16,24.0,16.0,30.2,
NDS004,7,2024-07-23 11:10:00,140.0,22.44210526315789,0.0,5.2,24.0,16.0,30.2,
NDS004,7,2024-07-23 11:20:00,140.0,22.465,0.0,5.19,24.0,16.0,30.2,
NDS004,7,2024-07-23 11:30:00,140.0,22.336842105263155,0.0,5.2,24.0,16.0,30.2,
NDS004,7,2024-07-23 11:40:00,139.55,22.545,0.0,5.255000000000001,24.0,16.0,30.195,
NDS004,7,2024-07-23 11:50:00,139.16666666666666,22.58888888888889,0.0,5.205555555555556,24.0,16.0,30.15555555555555,
NDS004,7,2024-07-23 12:00:00,139.05263157894737,22.36315789473684,0.0,5.2,24.0,16.0,30.126315789473683,
NDS004,7,2024-07-23 12:10:00,139.0,22.65,0.0,5.2,24.0,16.0,30.1,
NDS004,7,2024-07-23 12:20:00,139.0,22.557894736842105,0.0,5.273684210526316,24.0,16.0,30.1,
NDS004,7,2024-07-23 12:30:00,139.0,22.53,0.0,5.275,24.0,16.0,30.1,
NDS004,7,2024-07-23 12:40:00,139.0,22.289473684210527,0.0,5.294736842105263,24.0,16.0,30.1,
NDS004,7,2024-07-23 12:50:00,138.95,22.67,0.0,5.3,23.95,15.95,30.1,
NDS004,7,2024-07-23 13:00:00,138.6315789473684,22.23157894736842,0.0,5.3,23.63157894736842,15.63157894736842,30.1,
NDS004,7,2024-07-23 13:10:00,138.4,22.42,0.0,5.3,23.4,15.4,30.03,
NDS004,7,2024-07-23 13:20:00,138.0,22.352631578947367,0.0,5.3,23.0,15.0,30.015789473684208,
NDS004,7,2024-07-23 13:30:00,138.0,22.315,0.0,5.32,23.0,15.0,30.0,
NDS004,7,2024-07-23 13:40:00,138.0,22.1,0.0,5.4526315789473685,23.0,15.0,29.989473684210523,
NDS004,7,2024-07-23 13:50:00,138.0,22.33157894736842,0.0,5.568421052631579,23.0,15.0,29.94210526315789,
NDS004,7,2024-07-23 14:00:00,138.0,22.16,0.0,5.415000000000001,23.0,15.0,29.9,
NDS004,7,2024-07-23 14:10:00,138.0,22.24736842105263,0.0,5.4,23.0,15.0,29.9,
NDS004,7,2024-07-23 14:20:00,137.95,22.1,0.0,5.4,23.0,15.0,29.895,
NDS004,7,2024-07-23 14:30:00,137.94736842105263,22.05263157894737,0.0,5.4,23.0,15.0,29.86842105263158,
NDS004,7,2024-07-23 14:40:00,137.8,21.83,0.0,5.4,23.0,15.0,29.82,
NDS004,7,2024-07-23 14:50:00,137.47368421052633,22.1,0.0,5.389473684210526,23.0,15.0,29.8,
NDS004,7,2024-07-23 15:00:00,137.05,22.155,0.0,5.3,23.0,15.0,29.8,
NDS004,7,2024-07-23 15:10:00,137.0,22.010526315789477,0.0,5.3,23.0,15.0,29.8,
NDS004,7,2024-07-23 15:20:00,137.0,22.06,0.0,5.245,23.0,15.0,29.78,
NDS004,7,2024-07-23 15:30:00,137.0,22.010526315789477,0.0,5.2105263157894735,23.0,15.0,29.710526315789476,
NDS004,7,2024-07-23 15:40:00,137.0,22.17,0.0,5.215,23.0,15.0,29.7,
NDS004,7,2024-07-23 15:50:00,137.0,22.00526315789474,0.0,5.3,23.0,15.0,29.7,
NDS004,7,2024-07-23 16:00:00,137.0,21.96,0.0,5.32,23.0,15.0,29.685,
NDS004,7,2024-07-23 16:10:00,137.0,22.18947368421053,0.0,5.389473684210526,23.0,15.0,29.63157894736842,
NDS004,7,2024-07-23 16:20:00,137.0,22.0,0.0,5.385,23.0,15.0,29.6,
NDS004,7,2024-07-23 16:30:00,136.94736842105263,21.8,0.0,5.415789473684211,22.94736842105263,14.947368421052632,29.6,
NDS004,7,2024-07-23 16:40:00,136.95,22.065,0.0,5.44,22.95,14.95,29.58,
NDS004,7,2024-07-23 16:50:00,136.8421052631579,21.87894736842105,0.0,5.4,22.84210526315789,14.842105263157896,29.521052631578947,
NDS004,7,2024-07-23 17:00:00,136.65,21.935,0.0,5.405,22.65,14.65,29.505000000000003,
NDS004,7,2024-07-23 17:10:00,136.52631578947367,22.19473684210526,0.0,5.426315789473684,22.526315789473685,14.526315789473683,29.5,
NDS004,7,2024-07-23 17:20:00,136.15,22.005000000000003,0.0,5.405,22.15,14.15,29.5,
NDS004,7,2024-07-23 17:30:00,136.05263157894737,21.836842105263155,0.0,5.4,22.05263157894737,14.052631578947368,29.46315789473684,
NDS004,7,2024-07-23 17:40:00,136.0,21.915,0.0,5.455,22.0,14.0,29.405,
NDS004,7,2024-07-23 17:50:00,136.0,21.82631578947368,0.0,5.442105263157895,22.0,14.0,29.405263157894733,
NDS004,7,2024-07-23 18:00:00,136.0,21.82,0.0,5.380000000000001,22.0,14.0,29.4,
NDS004,7,2024-07-23 18:10:00,136.0,21.968421052631577,0.0,5.3,22.0,14.0,29.384210526315787,
NDS004,7,2024-07-23 18:20:00,136.0,21.7,0.0,5.3,22.0,14.0,29.360000000000003,
NDS004,7,2024-07-23 18:30:00,136.0,21.757894736842104,0.0,5.3,22.0,14.0,29.3,
NDS004,7,2024-07-23 18:40:00,136.0,21.8,0.0,5.33,22.0,14.0,29.3,
NDS004,7,2024-07-23 18:50:00,136.0,21.86842105263158,0.0,5.352631578947369,22.0,14.0,29.27894736842105,
NDS004,7,2024-07-23 19:00:00,136.0,21.71,0.0,5.365,22.0,14.0,29.255000000000003,
NDS004,7,2024-07-23 19:10:00,135.94736842105263,21.82631578947368,0.0,5.321052631578947,22.0,14.0,29.21578947368421,
NDS004,7,2024-07-23 19:20:00,136.0,21.64,0.0,5.3,22.0,14.0,29.2,
NDS004,7,2024-07-23 19:30:00,135.94736842105263,21.594736842105263,0.0,5.3,22.0,14.0,29.2,
NDS004,7,2024-07-23 19:40:00,135.85,22.16,0.0,5.235,22.0,14.0,29.2,
NDS004,7,2024-07-23 19:50:00,135.89473684210526,21.7,0.0,5.205263157894737,22.0,14.0,29.18947368421053,
NDS004,7,2024-07-23 20:00:00,135.9,21.92,0.0,5.2,22.0,14.0,29.19,
NDS004,7,2024-07-23 20:10:00,135.78947368421052,21.95263157894737,0.0,5.2,22.0,14.0,29.173684210526314,
NDS004,7,2024-07-23 20:20:00,135.65,21.74,0.0,5.2,22.0,14.0,29.135,
NDS004,7,2024-07-23 20:30:00,135.47368421052633,21.86315789473684,0.0,5.2,22.0,14.0,29.1,
NDS004,7,2024-07-23 20:40:00,139.25,21.855,0.0,5.2,23.9,15.9,29.1,
NDS004,7,2024-07-23 20:50:00,140.78947368421052,21.8,0.0,5.2,24.789473684210527,16.789473684210527,29.1,
NDS004,7,2024-07-23 21:00:00,140.2,21.62,0.0,5.2,24.2,16.2,29.1,
NDS004,7,2024-07-23 21:10:00,140.10526315789474,21.67368421052632,0.0,5.2,24.105263157894736,16.105263157894736,29.1,
NDS004,7,2024-07-23 21:20:00,137.25,21.86,0.0,5.2,22.9,14.9,29.08,
NDS004,7,2024-07-23 21:30:00,135.0,21.589473684210525,0.0,5.226315789473684,22.0,14.0,29.05263157894737,
NDS004,7,2024-07-23 21:40:00,135.0,21.75,0.0,5.2,22.0,14.0,29.01,
NDS004,7,2024-07-23 21:50:00,135.0,21.74736842105263,0.0,5.2,22.0,14.0,29.0,
NDS004,7,2024-07-23 22:00:00,135.0,21.6,0.0,5.2,22.0,14.0,29.0,
NDS004,7,2024-07-23 22:10:00,135.0,21.926315789473687,0.0,5.205263157894737,22.0,14.0,29.0,
NDS004,7,2024-07-23 22:20:00,134.85,22.02,0.0,5.2,21.85,13.85,29.0,
